,#,Tên huyện,Số điểm cháy
0,1,Lâm Bình,135
1,2,Chiêm Hóa,419
2,3,Hàm Yên,243
3,4,Yên Sơn,605
4,5,Na Hang,110
5,6,Sơn Dương,112
6,7,Tuyên Quang,25
