,#,Tên huyện,Số điểm cháy
0,1,Vị Xuyên,111
1,2,Bắc Mê,66
2,3,Bắc Quang,120
3,4,Yên Minh,32
4,5,Quang Bình,52
5,6,Mèo Vạc,23
6,7,Quản Bạ,10
7,8,Đồng Văn,7
8,9,Hà Giang,3
9,10,Hoàng Su Phì,15
10,11,Xín Mần,6
