,#,Tên huyện,Số điểm cháy
0,1,Đắk Glei,40
1,2,Kon Rẫy,82
2,3,Ia H' Drai,143
3,4,Kon Plông,82
4,5,Đắk Hà,66
5,6,Sa Thầy,114
6,7,Ngọc Hồi,78
7,8,Đắk Tô,29
8,9,Tu Mơ Rông,117
9,10,Kon Tum,6
