,#,Tên huyện,Số điểm cháy
0,1,Trà Bồng,61
1,2,Ba Tơ,158
2,3,Nghĩa Hành,12
3,4,Mộ Đức,6
4,5,Tây Trà,31
5,6,Sơn Tây,39
6,7,Sơn Tịnh,8
7,8,Bình Sơn,16
8,9,Đức Phổ,23
9,10,Tư Nghĩa,4
10,11,Sơn Hà,60
11,12,Minh Long,20
