,#,Tên huyện,Số điểm cháy
0,1,Bắc Ái,626
1,2,Thuận Nam,160
2,3,Thuận Bắc,21
3,4,Ninh Sơn,522
4,5,Ninh Hải,2
5,6,Ninh Phước,39
