,#,Tên huyện,Số điểm cháy
0,1,Phan Rang-Tháp Chàm,18
1,2,Bắc Ái,3140
2,3,Thuận Nam,783
3,4,Thuận Bắc,147
4,5,Ninh Sơn,3513
5,6,Ninh Hải,40
6,7,Ninh Phước,233
