,#,Tên huyện,Số điểm cháy
0,1,Thuận Châu,64
1,2,Yên Châu,7
2,3,Sông Mã,53
3,4,Quỳnh Nhai,55
4,5,Mường La,35
5,6,Phù Yên,12
6,7,Mai Sơn,41
7,8,Sốp Cộp,169
8,9,Sơn La,12
9,10,Bắc Yên,20
10,11,Vân Hồ,22
11,12,Mộc Châu,10
