,#,Tên huyện,Số điểm cháy
0,1,Đức Cơ,63
1,2,Ia Grai,80
2,3,Chư Prông,162
3,4,Krông Pa,65
4,5,Đăk Đoa,15
5,6,Kông Chro,70
6,7,Chư Păh,56
7,8,Plei Ku,1
8,9,TX. An Khê,4
9,10,Mang Yang,42
10,11,Đak Pơ,5
11,12,Ia Pa,16
12,13,Chư Sê,4
13,14,TX. AYun Pa,18
14,15,KBang,48
15,16,Chư Pưh,24
16,17,Phú Thiện,19
