,#,Tên huyện,Số điểm cháy
0,1,TX. Kiến Tường,1
1,2,Tân Thạnh,1
2,3,Mộc Hóa,2
3,4,Đức Huệ,11
4,5,Thạnh Hóa,9
5,6,Tân Hưng,1
