,#,Tên huyện,Số điểm cháy
0,1,Q. 6,1
1,2,Hóc Môn,88
2,3,Q. 12,47
3,4,Q. Thủ Đức,20
4,5,Q. Bình Thạnh,6
5,6,Q. 10,1
6,7,Q. 7,26
7,8,Q. 2,60
8,9,Q. 1,1
9,10,Q. 9,43
10,11,Nhà Bè,25
11,12,Q. Phú Nhuận,1
12,13,Q. 11,1
13,14,Q. 4,1
14,15,Bình Chánh,501
15,16,Q. 5,1
16,17,Q. Gò Vấp,3
17,18,Q. Tân Phú,2
18,19,Củ Chi,282
19,20,Q. Tân Bình,6
20,21,Cần Giờ,159
21,22,Q. 8,4
22,23,Q. Bình Tân,25
