,#,Tên huyện,Số điểm cháy
0,1,Đắk Glei,304
1,2,Kon Rẫy,332
2,3,Ia H' Drai,1052
3,4,Kon Plông,581
4,5,Đắk Hà,283
5,6,Sa Thầy,867
6,7,Ngọc Hồi,458
7,8,Đắk Tô,200
8,9,Tu Mơ Rông,716
9,10,Kon Tum,150
