,#,Tên huyện,Số điểm cháy
0,1,TX. Buôn Hồ,27
1,2,Lắk,2322
2,3,M'Đrắk,2852
3,4,Cư Kuin,96
4,5,Ea Kar,911
5,6,Cư M'Gar,1218
6,7,Ea Súp,5543
7,8,Krông Bông,3413
8,9,Ea H'Leo,3770
9,10,Buôn Đôn,4020
10,11,Krông Ana,291
11,12,Krông Năng,195
12,13,Buôn Ma Thuột,99
13,14,Krông Búk,105
14,15,Krông Pắc,206
