,#,Tên huyện,Số điểm cháy
0,1,Lương Sơn,2
1,2,Lạc Sơn,2
2,3,Mai Châu,5
3,4,Yên Thủy,2
4,5,Kim Bôi,2
5,6,Tân Lạc,3
6,7,Lạc Thủy,4
7,8,Đà Bắc,16
