,#,Tên huyện,Số điểm cháy
0,1,Trà Bồng,17
1,2,Ba Tơ,99
2,3,Nghĩa Hành,10
3,4,Mộ Đức,6
4,5,Tây Trà,15
5,6,Sơn Tây,25
6,7,Sơn Tịnh,7
7,8,Bình Sơn,5
8,9,Đức Phổ,12
9,10,Tư Nghĩa,3
10,11,Sơn Hà,42
11,12,Minh Long,14
