,#,Tên huyện,Số điểm cháy
0,1,Phù Cừ,3
1,2,Mỹ Hào,4
2,3,Kim Động,1
3,4,Yên Mỹ,5
4,5,Văn Giang,3
5,6,Ân Thi,2
6,7,Văn Lâm,12
7,8,Khoái Châu,4
