,#,Tên huyện,Số điểm cháy
0,1,Phù Cát,14
1,2,Tuy Phước,11
2,3,An Lão,48
3,4,TX. An Nhơn,5
4,5,Quy Nhơn,36
5,6,Phù Mỹ,22
6,7,Hoài  Ân,115
7,8,Vân Canh,105
8,9,Hoài Nhơn,29
9,10,Tây Sơn,19
10,11,Vĩnh Thạnh,22
