,#,Tên huyện,Số điểm cháy
0,1,Quỳ Châu,828
1,2,Tương Dương,851
2,3,Nghĩa Đàn,203
3,4,Tân Kỳ,163
4,5,Đô Lương,167
5,6,Nghi Lộc,32
6,7,Quế Phong,545
7,8,Kỳ Sơn,3158
8,9,TX. Hoàng Mai,110
9,10,TX. Thái Hòa,9
10,11,Anh Sơn,125
11,12,Quỳnh Lưu,41
12,13,Nam Đàn,72
13,14,Con Cuông,363
14,15,Quỳ Hợp,271
15,16,Hưng Nguyên,17
16,17,Diễn Châu,57
17,18,Vinh,16
18,19,Thanh Chương,229
19,20,Yên Thành,258
