,#,Tên huyện,Số điểm cháy
0,1,Nguyên Bình,12
1,2,Hòa An,5
2,3,Bảo Lâm,211
3,4,Hà Quảng,1
4,5,Hạ Lang,2
5,6,Quảng Uyên,1
6,7,Thạch An,32
7,8,Bảo Lạc,10
8,9,Thông Nông,2
