,#,Tên huyện,Số điểm cháy
0,1,Ý Yên,19
1,2,Vụ Bản,50
2,3,Nam Định,52
3,4,Vườn Quốc Gia Xuân Thu,10
4,5,Nghĩa Hưng,10
5,6,Xuân Trường,7
6,7,Hải Hậu,25
7,8,Mỹ Lộc,5
8,9,Trực Ninh,32
9,10,Nam Trực,5
10,11,Giao Thủy,5
