,#,Tên huyện,Số điểm cháy
0,1,Lục Nam,10
1,2,Lục Ngạn,4
2,3,Cấm Sơn,4
3,4,Sơn Động,20
4,5,Yên Dũng,2
5,6,Yên Thế,3
