,#,Tên huyện,Số điểm cháy
0,1,Quỳ Châu,131
1,2,Tương Dương,463
2,3,Nghĩa Đàn,43
3,4,Tân Kỳ,65
4,5,Đô Lương,61
5,6,Nghi Lộc,6
6,7,Quế Phong,257
7,8,Kỳ Sơn,1042
8,9,TX. Hoàng Mai,37
9,10,TX. Thái Hòa,1
10,11,Anh Sơn,44
11,12,Quỳnh Lưu,23
12,13,Nam Đàn,10
13,14,Con Cuông,84
14,15,Quỳ Hợp,174
15,16,Hưng Nguyên,1
16,17,Diễn Châu,8
17,18,Vinh,2
18,19,Thanh Chương,89
19,20,Yên Thành,114
