,#,Tên huyện,Số điểm cháy
0,1,Cẩm Khê,3
1,2,Hạ Hòa,1
2,3,Tam Nông,1
3,4,Đoan Hùng,3
4,5,Thanh Sơn,14
5,6,Tân Sơn,9
6,7,Yên Lập,10
7,8,Thanh Ba,1
