,#,Tên huyện,Số điểm cháy
0,1,Thuận Châu,117
1,2,Yên Châu,21
2,3,Sông Mã,107
3,4,Quỳnh Nhai,94
4,5,Mường La,72
5,6,Phù Yên,13
6,7,Mai Sơn,63
7,8,Sốp Cộp,388
8,9,Sơn La,14
9,10,Bắc Yên,43
10,11,Vân Hồ,25
11,12,Mộc Châu,17
