,#,Tên huyện,Số điểm cháy
0,1,Thanh Bình,964
1,2,Châu Thành,266
2,3,Tam Nông,1753
3,4,Tân Hồng,728
4,5,Sa Đéc,26
5,6,Lấp Vò,322
6,7,Hồng Ngự,537
7,8,Cao Lãnh,100
8,9,Tháp Mười,1404
9,10,Lai Vung,175
10,11,TX. Hồng Ngự,380
11,12,Cao Lãnh,1381
