,#,Tên huyện,Số điểm cháy
0,1,TX. Hồng Lĩnh,2
1,2,Hương Khê,493
2,3,Lộc Hà,12
3,4,Thạch Hà,40
4,5,Hà Tĩnh,6
5,6,Hương Sơn,256
6,7,Nghi Xuân,28
7,8,Đức Thọ,25
8,9,Can Lộc,38
9,10,Kỳ Anh,532
10,11,Vũ Quang,98
11,12,Cẩm Xuyên,167
12,13,TX. Kỳ Anh,591
