,#,Tên huyện,Số điểm cháy
0,1,Lương Sơn,107
1,2,Kỳ Sơn,30
2,3,Lạc Sơn,150
3,4,Mai Châu,276
4,5,Cao Phong,23
5,6,Yên Thủy,76
6,7,Kim Bôi,190
7,8,Lạc Thủy,79
8,9,Tân Lạc,89
9,10,Hòa Bình,14
10,11,Đà Bắc,191
