,#,Tên huyện,Số điểm cháy
0,1,Bình Gia,22
1,2,Tràng Định,49
2,3,Chi Lăng,4
3,4,Đình Lập,41
4,5,Lộc Bình,9
5,6,Văn Quan,1
6,7,Bắc Sơn,8
