,#,Tên huyện,Số điểm cháy
0,1,Hoài Đức,4
1,2,Quốc Oai,18
2,3,Đan Phượng,3
3,4,Đông Anh,19
4,5,Q. Hà Đông,3
5,6,Phúc Thọ,2
6,7,Mê Linh,25
7,8,Chương Mỹ,18
8,9,Ứng Hòa,6
9,10,Q. Hoàng Mai,1
10,11,Thường Tín,21
11,12,Q. Tây Hồ,2
12,13,TX. Sơn Tây,3
13,14,Gia Lâm,7
14,15,Q. Cầu Giấy,2
15,16,Phú Xuyên,4
16,17,Mỹ Đức,3
17,18,Thanh Oai,3
18,19,Sóc Sơn,21
19,20,Q. Bắc Từ Liêm,1
20,21,Q. Long Biên,4
21,22,Thanh Trì,5
22,23,Thạch Thất,13
23,24,Ba Vì,14
24,25,Q. Nam Từ Liêm,1
