,#,Tên huyện,Số điểm cháy
0,1,Bắc Ái,204
1,2,Thuận Nam,41
2,3,Thuận Bắc,16
3,4,Ninh Sơn,108
4,5,Ninh Hải,2
5,6,Ninh Phước,16
