,#,Tên huyện,Số điểm cháy
0,1,Đông Triều,5
1,2,Đầm Hà,3
2,3,Hạ Long,4
3,4,Ba Chẽ,34
4,5,Hải Hà,6
5,6,Cẩm Phả,16
6,7,Uông Bí,5
7,8,Bình Liêu,6
8,9,Vân Đồn,11
9,10,Móng Cái,9
10,11,Tiên Yên,27
11,12,Hoành Bồ,40
