,#,Tên huyện,Số điểm cháy
0,1,Đồng Xuân,433
1,2,Tuy An,117
2,3,Sông Hinh,713
3,4,Phú Hòa,315
4,5,Tuy Hòa,64
5,6,Đông Hòa,64
6,7,Tây Hòa,328
7,8,TX. Sông Cầu,309
8,9,Sơn Hòa,1820
