,#,Tên huyện,Số điểm cháy
0,1,Bát Xát,20
1,2,Lào Cai,1
2,3,Mường Khương,3
3,4,Bảo Yên,2
4,5,Văn Bàn,42
5,6,Bắc Hà,2
6,7,Sa Pa,11
7,8,Bảo Thắng,1
