,#,Tên huyện,Số điểm cháy
0,1,Phú Ninh,13
1,2,Nam Giang,28
2,3,Bắc Trà My,113
3,4,Đông Giang,58
4,5,Nông Sơn,15
5,6,Đại Lộc,23
6,7,Tiên Phước,57
7,8,Nam Trà My,47
8,9,Duy Xuyên,2
9,10,Tây Giang,53
10,11,Quế Sơn,5
11,12,Núi Thành,73
12,13,Phước Sơn,70
13,14,Hiệp Đức,79
