,#,Tên huyện,Số điểm cháy
0,1,Q. 6,1
1,2,Hóc Môn,24
2,3,Q. 12,3
3,4,Q. Thủ Đức,3
4,5,Q. Bình Thạnh,4
5,6,Q. 7,5
6,7,Q. 2,6
7,8,Q. 1,1
8,9,Q. 9,9
9,10,Nhà Bè,6
10,11,Bình Chánh,125
11,12,Q. Gò Vấp,4
12,13,Q. Tân Phú,1
13,14,Củ Chi,32
14,15,Q. Tân Bình,3
15,16,Cần Giờ,20
16,17,Q. 8,1
17,18,Q. Bình Tân,11
