,#,Tên huyện,Số điểm cháy
0,1,Bát Xát,6
1,2,Lào Cai,4
2,3,Mường Khương,4
3,4,Bảo Yên,4
4,5,Văn Bàn,58
5,6,Bắc Hà,2
6,7,Sa Pa,4
7,8,Bảo Thắng,1
