,Ma_Tinh,Name,Nam,Thang,So_Diem_Chay,Air_Humidity,Air_Temperature,Rainfull,Sunshine,Latitude,Longitude,Group
559,77.0,Vũng Tàu,2017.0,7.0,13.0,82.0,27.9,226.1,187.4,10.3459,107.08426,1
560,77.0,Vũng Tàu,2017.0,8.0,57.0,82.0,28.4,166.6,233.8,10.3459,107.08426,1
561,77.0,Vũng Tàu,2017.0,9.0,23.0,80.0,28.8,200.9,225.5,10.3459,107.08426,1
562,77.0,Vũng Tàu,2017.0,10.0,30.0,81.0,27.9,362.2,149.1,10.3459,107.08426,1
563,77.0,Vũng Tàu,2017.0,11.0,46.0,81.0,27.7,51.6,180.2,10.3459,107.08426,1
564,77.0,Vũng Tàu,2017.0,12.0,80.0,76.0,26.7,26.4,198.3,10.3459,107.08426,1
565,77.0,Vũng Tàu,2018.0,1.0,69.0,79.0,26.5,7.3,176.2,10.3459,107.08426,1
566,77.0,Vũng Tàu,2018.0,3.0,522.0,76.0,27.6,2.4,281.5,10.3459,107.08426,1
567,77.0,Vũng Tàu,2018.0,4.0,343.0,76.0,28.7,1.2,296.1,10.3459,107.08426,1
568,77.0,Vũng Tàu,2018.0,5.0,45.0,77.0,29.8,163.6,238.7,10.3459,107.08426,1
569,77.0,Vũng Tàu,2018.0,6.0,21.0,79.0,28.5,222.9,196.0,10.3459,107.08426,1
570,77.0,Vũng Tàu,2018.0,7.0,48.0,80.0,28.1,180.8,191.3,10.3459,107.08426,1
571,77.0,Vũng Tàu,2018.0,8.0,31.0,79.0,28.1,168.6,182.3,10.3459,107.08426,1
572,77.0,Vũng Tàu,2018.0,9.0,57.0,81.0,28.1,334.9,205.0,10.3459,107.08426,1
573,77.0,Vũng Tàu,2018.0,10.0,65.0,79.0,28.2,232.0,220.5,10.3459,107.08426,1
574,77.0,Vũng Tàu,2018.0,11.0,93.0,78.0,27.8,234.3,195.1,10.3459,107.08426,1
